city,state,zipcode,address,price,bedrooms,bathrooms,square_foot,latitude,longitude,sale_amount,sale_transaction_date
AUSTIN,TX,78724,5812 KNOLL PINES PASS,383146.0,3,2.0,1577.0,30.279152,-97.625924,257005.0,2020-01-22
AUSTIN,TX,78724,5725 LEVENWOOD LN,437731.0,3,2.0,2245.0,30.278236,-97.624919,511138.0,2023-06-16
AUSTIN,TX,78724,13213 BRAHMIN DR,324135.0,3,2.0,1874.0,30.258951,-97.587353,345000.0,2021-06-24
AUSTIN,TX,78724,13309 BRAHMIN DR,319184.0,3,2.0,2094.0,30.258428,-97.586769,363750.0,2021-08-16
AUSTIN,TX,78724,13301 BRAHMIN DR,406683.0,4,2.0,2446.0,30.258641,-97.587006,268031.0,2021-02-03
AUSTIN,TX,78724,13317 BRAHMIN DR,403629.0,4,2.0,2393.0,30.258231,-97.586548,306250.0,2022-03-18
AUSTIN,TX,78724,13205 BRAHMIN DR,288552.0,3,2.0,1770.0,30.259148,-97.587574,167188.0,2020-07-30
AUSTIN,TX,78724,15128 SHELL BARK CV,443156.0,4,2.0,2782.0,30.260796,-97.574792,470000.0,2022-05-04
AUSTIN,TX,78724,5716 RODERICK DR,306970.0,3,2.0,1770.0,30.259584,-97.586452,197750.0,2020-12-26
AUSTIN,TX,78724,15104 BULLBRIER RD,283818.0,3,2.0,1808.0,30.26026,-97.575514,343125.0,2021-06-09
AUSTIN,TX,78724,15112 BULLBRIER RD,373000.0,4,2.0,2446.0,30.260129,-97.575235,349688.0,2022-11-07
AUSTIN,TX,78724,13305 BRAHMIN DR,291754.0,3,2.0,1874.0,30.258527,-97.586879,210938.0,2020-08-24
AUSTIN,TX,78724,13409 BRAHMIN DR,354649.0,3,2.0,2094.0,30.257905,-97.586183,393750.0,2022-04-13
AUSTIN,TX,78724,5717 MONTRELIA DR,363872.0,3,2.0,2393.0,30.258706,-97.585447,229688.0,2020-08-10
AUSTIN,TX,78724,5808 MONTRELIA DR,306970.0,3,2.0,1770.0,30.259647,-97.585284,359960.0,2022-12-06
AUSTIN,TX,78724,5804 MONTRELIA DR,354649.0,3,2.0,2094.0,30.259538,-97.585379,275238.0,2020-03-23
AUSTIN,TX,78724,5813 RODERICK DR,324135.0,3,2.0,1874.0,30.259948,-97.585479,397813.0,2021-08-12
AUSTIN,TX,78724,5817 RODERICK DR,406683.0,4,2.0,2446.0,30.260058,-97.585383,270000.0,2021-05-27
AUSTIN,TX,78724,5828 RODERICK DR,276273.0,3,2.0,1770.0,30.260679,-97.585496,285938.0,2021-03-17
AUSTIN,TX,78724,5816 RODERICK DR,354649.0,3,2.0,2094.0,30.260351,-97.585783,345938.0,2021-07-02
AUSTIN,TX,78724,15120 SHELL BARK CV,330404.0,3,2.0,1901.0,30.260927,-97.57507,260000.0,2022-12-08
AUSTIN,TX,78724,15117 BULLBRIER RD,283849.0,3,2.0,1808.0,30.259697,-97.575357,206250.0,2020-06-11
AUSTIN,TX,78724,15200 SHELL BARK CV,433926.0,4,2.0,2793.0,30.26073,-97.574652,282610.0,2020-12-11
AUSTIN,TX,78724,15204 BULLBRIER RD,384586.0,3,2.0,2296.0,30.259866,-97.574678,318430.0,2022-12-19
AUSTIN,TX,78724,6207 WIDELEAF DR,327125.0,3,2.0,1874.0,30.259569,-97.573804,446250.0,2022-04-22
AUSTIN,TX,78724,6301 WIDELEAF DR,318249.0,3,2.0,1808.0,30.260045,-97.573488,297500.0,2023-03-14
AUSTIN,TX,78724,6312 DIAMONDLEAF BND,330404.0,3,2.0,1901.0,30.261769,-97.576363,318750.0,2022-04-26
AUSTIN,TX,78724,6104 DIAMONDLEAF BND,363446.0,3,2.0,2243.0,30.260186,-97.577411,448579.0,2021-09-20
AUSTIN,TX,78724,6012 DIAMONDLEAF BND,365249.0,3,2.0,2243.0,30.259578,-97.577533,239063.0,2020-05-11
AUSTIN,TX,78724,5913 DIAMONDLEAF BND,410544.0,4,2.0,2446.0,30.258847,-97.576463,360469.0,2023-05-12
AUSTIN,TX,78724,15101 DIAMONDLEAF CV,363446.0,3,2.0,2243.0,30.25899,-97.576739,415625.0,2022-11-10
AUSTIN,TX,78724,15117 DIAMONDLEAF CV,316788.0,3,2.0,1901.0,30.259125,-97.576091,346875.0,2021-08-04
AUSTIN,TX,78724,15120 DIAMONDLEAF CV,438073.0,4,2.0,2793.0,30.259655,-97.576209,273750.0,2020-07-08
AUSTIN,TX,78724,6013 DIAMONDLEAF BND,366036.0,3,2.0,2243.0,30.259688,-97.576991,343750.0,2022-03-30
AUSTIN,TX,78724,5708 SHANJIA DR,281332.0,3,2.0,1770.0,30.25995,-97.587245,337500.0,2021-10-19
AUSTIN,TX,78724,5816 BRAMPTON LN,518197.0,4,2.0,3304.0,30.26141,-97.587083,350088.0,2020-02-14
AUSTIN,TX,78724,5920 BRAMPTON LN,464129.0,4,2.0,2872.0,30.262337,-97.586276,325000.0,2021-12-03
AUSTIN,TX,78724,5909 RONEE LEAH DR,324217.0,3,2.0,2042.0,30.262149,-97.586896,349688.0,2021-08-24
AUSTIN,TX,78724,5821 RONEE LEAH DR,360201.0,3,2.0,2042.0,30.26182,-97.587182,406231.0,2022-08-05
AUSTIN,TX,78724,8329 CITY TOP BLVD,459990.0,4,2.0,2221.0,30.301982,-97.624564,459990.0,2022-12-02
AUSTIN,TX,78724,8201 LINNIE LN,464929.0,4,2.0,2695.0,30.304465,-97.624996,282500.0,2020-02-05
AUSTIN,TX,78724,8020 CITY TOP BLVD,525421.0,4,3.0,2724.0,30.305393,-97.626373,257969.0,2020-02-11
AUSTIN,TX,78724,8021 CITY TOP BLVD,484339.0,4,2.0,2221.0,30.305012,-97.626738,641844.0,2022-06-08
AUSTIN,TX,78724,8125 CITY TOP BLVD,453884.0,3,2.0,2080.0,30.304329,-97.626026,299114.0,2020-05-01
AUSTIN,TX,78724,8112 LINNIE LN,463692.0,3,2.0,2265.0,30.305546,-97.625191,297990.0,2020-04-30
AUSTIN,TX,78724,8220 LINNIE LN,527883.0,4,2.0,2695.0,30.30444,-97.624069,357488.0,2020-03-20
AUSTIN,TX,78724,8216 LINNIE LN,416866.0,3,2.0,2243.0,30.304507,-97.62421,351423.0,2020-03-06
AUSTIN,TX,78724,8108 LINNIE LN,525753.0,4,2.0,2695.0,30.305621,-97.625284,285625.0,2020-05-26
AUSTIN,TX,78724,8104 LINNIE LN,403929.0,3,2.0,1785.0,30.305696,-97.625377,379688.0,2022-02-22
AUSTIN,TX,78724,8100 LINNIE LN,420040.0,3,2.0,1907.0,30.305771,-97.62547,273990.0,2020-03-19
AUSTIN,TX,78724,8032 LINNIE LN,403929.0,3,2.0,1785.0,30.305921,-97.625655,274724.0,2020-03-13
AUSTIN,TX,78724,8028 LINNIE LN,402506.0,3,2.0,1907.0,30.305996,-97.625748,250244.0,2020-02-28
AUSTIN,TX,78724,7813 CRYSTALBROOK W,481048.0,3,2.0,2308.0,30.319026,-97.653682,343955.0,2020-10-20
AUSTIN,TX,78724,7904 NIGHTWING RD,514148.0,3,2.0,2387.0,30.320102,-97.655502,305830.0,2020-03-13
AUSTIN,TX,78724,7828 NIGHTWING RD,452246.0,3,2.0,1855.0,30.320013,-97.65582,402341.0,2023-03-03
AUSTIN,TX,78724,5004 MAGARI PATH,627201.0,3,2.0,2772.0,30.319888,-97.657012,384110.0,2020-11-25
AUSTIN,TX,78724,8009 CRYSTALBROOK W,453577.0,3,2.0,1855.0,30.321263,-97.65436,335440.0,2020-09-22
AUSTIN,TX,78724,8013 CRYSTALBROOK W,618033.0,4,2.0,2925.0,30.321395,-97.65443,477251.0,2020-09-09
AUSTIN,TX,78724,8317 CITY TOP BLVD,458097.0,4,2.0,2086.0,30.302546,-97.624986,295664.0,2020-02-19
AUSTIN,TX,78724,8325 CITY TOP BLVD,548199.0,4,3.0,2724.0,30.302116,-97.62473,582578.0,2022-08-12
AUSTIN,TX,78724,8300 CITY TOP BLVD,452614.0,3,2.0,2075.0,30.303201,-97.624765,156238.0,2020-02-26
AUSTIN,TX,78724,8301 MIMI LN,473168.0,4,2.0,2797.0,30.303327,-97.624485,134988.0,2020-01-30
AUSTIN,TX,78724,8309 MIMI LN,403929.0,3,2.0,1785.0,30.303147,-97.62425,445313.0,2023-03-24
AUSTIN,TX,78724,8313 MIMI LN,451235.0,4,2.0,2068.0,30.303079,-97.624148,262536.0,2020-03-31
AUSTIN,TX,78724,8317 MIMI LN,474644.0,3,2.0,2265.0,30.303013,-97.624046,460000.0,2022-02-07
AUSTIN,TX,78724,8321 MIMI LN,525145.0,4,2.0,2695.0,30.302959,-97.623933,358614.0,2020-02-28
AUSTIN,TX,78724,8205 LINNIE LN,463692.0,3,2.0,2265.0,30.304351,-97.624896,340801.0,2020-02-28
AUSTIN,TX,78724,8213 LINNIE LN,400862.0,3,2.0,1785.0,30.304179,-97.624678,263470.0,2020-03-11
AUSTIN,TX,78724,7624 LOWENFIELD DR,461282.0,3,2.0,2243.0,30.304145,-97.624398,296534.0,2020-03-24
AUSTIN,TX,78724,7612 LOWENFIELD DR,463692.0,3,2.0,2265.0,30.303799,-97.624606,568438.0,2022-05-19
AUSTIN,TX,78724,7608 LOWENFIELD DR,458216.0,3,2.0,2243.0,30.303694,-97.62469,294077.0,2020-02-21
AUSTIN,TX,78724,8204 CITY TOP BLVD,483317.0,4,2.0,2221.0,30.304143,-97.625243,463125.0,2021-05-18
AUSTIN,TX,78724,8200 CITY TOP BLVD,430611.0,4,2.0,2086.0,30.304276,-97.625338,282938.0,2020-01-08
AUSTIN,TX,78724,8201 CITY TOP BLVD,572804.0,4,2.0,2872.0,30.304038,-97.625867,340313.0,2022-07-26
AUSTIN,TX,78724,8209 CITY TOP BLVD,433998.0,3,2.0,2080.0,30.303777,-97.625711,273750.0,2020-02-21
AUSTIN,TX,78724,8301 CITY TOP BLVD,458097.0,4,2.0,2086.0,30.303041,-97.625285,335363.0,2020-02-27
AUSTIN,TX,78724,8309 CITY TOP BLVD,579485.0,4,2.0,2969.0,30.302795,-97.625142,256688.0,2020-03-06
AUSTIN,TX,78724,8029 LINNIE LN,403929.0,3,2.0,1785.0,30.305589,-97.62605,277135.0,2020-04-30
AUSTIN,TX,78724,8033 LINNIE LN,381321.0,3,2.0,1907.0,30.305515,-97.625957,251241.0,2020-04-03
AUSTIN,TX,78724,8101 LINNIE LN,525145.0,4,2.0,2695.0,30.30544,-97.625864,307470.0,2020-05-06
AUSTIN,TX,78724,8105 LINNIE LN,463292.0,3,2.0,2265.0,30.305365,-97.625771,269053.0,2020-03-17
AUSTIN,TX,78724,8109 LINNIE LN,400862.0,3,2.0,1785.0,30.30529,-97.625679,312301.0,2020-03-26
AUSTIN,TX,78724,8113 LINNIE LN,424806.0,3,2.0,1907.0,30.305215,-97.625585,450000.0,2023-06-02
AUSTIN,TX,78724,8117 LINNIE LN,461881.0,4,2.0,2797.0,30.305134,-97.62547,346238.0,2020-01-15
AUSTIN,TX,78724,8121 LINNIE LN,525145.0,4,2.0,2695.0,30.305022,-97.625399,297375.0,2020-03-10
AUSTIN,TX,78724,8125 LINNIE LN,403929.0,3,2.0,1785.0,30.304925,-97.625325,294176.0,2020-03-31
AUSTIN,TX,78724,8124 CITY TOP BLVD,548199.0,4,3.0,2724.0,30.304541,-97.6255,411400.0,2023-05-26
AUSTIN,TX,78724,8120 CITY TOP BLVD,484516.0,4,2.0,2221.0,30.304676,-97.625591,359860.0,2020-02-24
AUSTIN,TX,78724,8112 CITY TOP BLVD,415809.0,3,2.0,1852.0,30.304917,-97.625784,224988.0,2020-04-20
AUSTIN,TX,78724,8108 CITY TOP BLVD,511356.0,4,2.0,2391.0,30.305019,-97.625902,335125.0,2020-04-09
AUSTIN,TX,78724,8104 CITY TOP BLVD,504084.0,3,2.0,2375.0,30.305113,-97.626024,321519.0,2020-03-23
AUSTIN,TX,78724,8025 CITY TOP BLVD,415809.0,3,2.0,1852.0,30.304919,-97.626622,334863.0,2020-02-27
AUSTIN,TX,78724,8101 CITY TOP BLVD,533360.0,4,2.0,2872.0,30.304825,-97.626506,331990.0,2020-02-24
AUSTIN,TX,78724,8105 CITY TOP BLVD,548199.0,4,3.0,2724.0,30.304727,-97.626385,301750.0,2020-03-25
AUSTIN,TX,78724,8109 CITY TOP BLVD,464649.0,4,2.0,2612.0,30.304618,-97.626247,315837.0,2020-03-26
AUSTIN,TX,78724,8328 MIMI LN,416133.0,3,2.0,2243.0,30.303287,-97.62338,298990.0,2020-02-27
AUSTIN,TX,78724,8320 MIMI LN,471602.0,4,2.0,2815.0,30.303413,-97.62361,347614.0,2020-04-14
AUSTIN,TX,78724,8312 MIMI LN,411240.0,3,2.0,2265.0,30.303523,-97.62383,295000.0,2020-02-14
AUSTIN,TX,78724,8300 MIMI LN,403929.0,3,2.0,1785.0,30.303696,-97.624171,324176.0,2020-01-22
AUSTIN,TX,78724,7625 LOWENFIELD DR,494399.0,4,2.0,2695.0,30.303836,-97.623949,317688.0,2020-03-24
AUSTIN,TX,78724,5709 SHANJIA DR,328160.0,3,2.0,1842.0,30.259663,-97.586838,289625.0,2021-04-30
AUSTIN,TX,78724,5917 BRAMPTON LN,393079.0,4,2.0,2321.0,30.26196,-97.585948,480000.0,2022-03-03
AUSTIN,TX,78724,12405 BRAHMIN DR,346282.0,3,2.0,2042.0,30.263334,-97.586646,366008.0,2021-06-25
AUSTIN,TX,78724,6008 RONEE LEAH DR,464560.0,4,2.0,2872.0,30.262968,-97.586839,340706.0,2020-08-05
AUSTIN,TX,78724,6000 RONEE LEAH DR,324181.0,3,2.0,2042.0,30.262726,-97.587048,230950.0,2020-02-21
AUSTIN,TX,78724,5916 RONEE LEAH DR,414405.0,4,2.0,2446.0,30.262616,-97.587144,328156.0,2020-03-31
AUSTIN,TX,78724,5912 RONEE LEAH DR,328160.0,3,2.0,1842.0,30.262507,-97.587239,265525.0,2020-01-31
AUSTIN,TX,78724,5908 RONEE LEAH DR,390938.0,4,2.0,2221.0,30.262397,-97.587335,228600.0,2020-04-30
AUSTIN,TX,78724,5720 RONEE LEAH DR,360201.0,3,2.0,2042.0,30.261412,-97.588194,236598.0,2020-05-18
AUSTIN,TX,78724,5721 RONEE LEAH DR,476973.0,4,2.0,3304.0,30.261053,-97.587852,280448.0,2020-01-17
AUSTIN,TX,78726,10607 MARBURY CT,688706.0,4,2.0,3020.0,30.441387,-97.826261,543750.0,2020-07-22
AUSTIN,TX,78726,10328 CHESTNUT RIDGE RD,1157921.0,5,4.0,5117.0,30.432946,-97.818302,638000.0,2020-10-13
AUSTIN,TX,78726,10117 BRIMFIELD DR,908129.0,4,3.0,3850.0,30.432515,-97.817412,638000.0,2020-12-10
AUSTIN,TX,78726,10308 PEEKSTON DR,918976.0,5,4.0,3967.0,30.430649,-97.819545,895000.0,2022-01-25
AUSTIN,TX,78726,10208 PEEKSTON DR,886720.0,4,3.0,4128.0,30.431656,-97.81967,635375.0,2020-07-10
AUSTIN,TX,78726,10740 CENTENNIAL TRL,1045318.0,4,3.0,3714.0,30.447832,-97.819749,656250.0,2023-07-12
AUSTIN,TX,78726,10704 CHESTNUT RIDGE RD,895248.0,5,4.0,4059.0,30.437334,-97.818014,552563.0,2020-08-06
AUSTIN,TX,78726,10401 CHESTNUT RIDGE RD,587387.0,4,2.0,3715.0,30.433449,-97.818371,635313.0,2020-03-31
AUSTIN,TX,78726,10728 CHESTNUT RIDGE RD,771203.0,3,2.0,2989.0,30.437322,-97.819486,531250.0,2020-08-18
AUSTIN,TX,78726,12506 VERANDAH CT,1471284.0,4,3.0,4101.0,30.425668,-97.858416,907750.0,2023-05-08
AUSTIN,TX,78726,8029 TAHOE PARKE CIR,768564.0,4,2.0,3439.0,30.421277,-97.85748,809000.0,2022-05-03
AUSTIN,TX,78726,10601 QUEENSBURY CV,905117.0,4,2.0,3174.0,30.44133,-97.823314,585000.0,2020-04-20
AUSTIN,TX,78726,8216 ENDEAVOR CIR,1006087.0,4,3.0,4129.0,30.425578,-97.86022,510000.0,2022-07-29
AUSTIN,TX,78726,12212 WATERTON PARKE CIR,956666.0,4,3.0,3745.0,30.421391,-97.857031,1171938.0,2022-05-10
AUSTIN,TX,78726,12600 ALBERTA RIDGE TRL,992651.0,5,4.0,4602.0,30.42517,-97.859132,570000.0,2020-06-12
AUSTIN,TX,78726,10401 BRIMFIELD DR,1049971.0,5,3.0,5007.0,30.429739,-97.817371,638000.0,2020-06-01
AUSTIN,TX,78726,9513 INDIGO BRUSH DR,915950.0,4,3.0,4128.0,30.430415,-97.826042,500000.0,2020-06-30
AUSTIN,TX,78726,10004 BARBROOK DR,734861.0,4,2.0,3260.0,30.436283,-97.830175,593750.0,2020-09-24
AUSTIN,TX,78726,10204 MATOCA WAY,611498.0,4,2.0,2717.0,30.438117,-97.827247,420000.0,2020-04-30
AUSTIN,TX,78726,10217 OPEN GATE DR,789892.0,4,2.0,3252.0,30.435557,-97.821304,662500.0,2021-10-12
AUSTIN,TX,78726,10322 OPEN GATE DR,960795.0,4,4.0,3741.0,30.436507,-97.818898,903750.0,2022-07-12
AUSTIN,TX,78726,10420 CANYON VISTA WAY,891435.0,5,4.0,3787.0,30.435447,-97.818069,418750.0,2020-07-21
AUSTIN,TX,78726,8121 ENDEAVOR CIR,1088638.0,5,3.0,4578.0,30.424422,-97.860568,1137500.0,2022-04-29
AUSTIN,TX,78726,10604 CRANFORD CT,771506.0,4,3.0,4436.0,30.441436,-97.822504,500000.0,2020-08-28
AUSTIN,TX,78726,10604 ICARUS CT,821940.0,4,3.0,3677.0,30.438027,-97.816597,781250.0,2022-08-01
AUSTIN,TX,78726,10613 CHESTNUT RIDGE RD,1026086.0,5,4.0,4581.0,30.435504,-97.817121,638000.0,2020-11-02
AUSTIN,TX,78726,10617 CHESTNUT RIDGE RD,926756.0,4,3.0,4265.0,30.435683,-97.81716,965618.0,2021-10-25
AUSTIN,TX,78726,10636 BRAMBLECREST DR,952430.0,4,4.0,4338.0,30.438926,-97.8172,675000.0,2020-04-02
AUSTIN,TX,78726,10660 BRAMBLECREST DR,1004826.0,5,2.0,4338.0,30.438454,-97.815951,638000.0,2020-03-18
AUSTIN,TX,78726,10707 BECKWOOD DR,665999.0,4,2.0,2484.0,30.4429,-97.82465,426295.0,2020-03-04
AUSTIN,TX,78726,10734 CENTENNIAL TRL,864474.0,4,3.0,3545.0,30.448095,-97.819557,820000.0,2021-08-11
AUSTIN,TX,78726,10756 BRAMBLECREST DR,995335.0,6,3.0,4528.0,30.434425,-97.815473,638000.0,2020-05-08
AUSTIN,TX,78726,10811 CENTENNIAL TRL,1912068.0,5,4.0,4557.0,30.447067,-97.82118,1300000.0,2020-06-22
AUSTIN,TX,78726,10905 CENTENNIAL TRL,1838821.0,4,4.0,5472.0,30.445529,-97.820757,2287000.0,2022-06-24
AUSTIN,TX,78726,11020 MONTESA DR,946891.0,4,3.0,4267.0,30.431586,-97.828639,570000.0,2020-10-21
AUSTIN,TX,78726,11100 AMESITE TRL,772104.0,4,2.0,3577.0,30.432731,-97.827005,809000.0,2022-01-14
AUSTIN,TX,78726,11100 CONCHOS TRL,1413726.0,3,3.0,4037.0,30.443807,-97.82067,760000.0,2021-09-10
AUSTIN,TX,78726,11132 RIO VISTA DR,612279.0,4,2.0,2759.0,30.43552,-97.827335,295000.0,2020-08-28
AUSTIN,TX,78726,11200 RANDY RD,1071636.0,4,2.0,3722.0,30.446172,-97.819229,500000.0,2020-03-19
AUSTIN,TX,78726,11204 CROSSLAND DR,762949.0,5,4.0,3627.0,30.442388,-97.824547,905000.0,2022-05-06
AUSTIN,TX,78726,11211 CONCHOS TRL,986625.0,4,4.0,3967.0,30.444283,-97.822541,1000000.0,2020-08-31
AUSTIN,TX,78726,11408 MONET DR,1009558.0,5,3.0,3755.0,30.450379,-97.821181,965000.0,2023-04-11
AUSTIN,TX,78726,11412 TIBEE DR,775674.0,5,3.0,3822.0,30.432022,-97.834501,625000.0,2021-10-22
AUSTIN,TX,78726,11500 TIBEE DR,789654.0,5,4.0,3824.0,30.432044,-97.834673,656250.0,2021-03-30
AUSTIN,TX,78726,11512 TIBEE DR,821839.0,4,4.0,3808.0,30.432109,-97.835191,606375.0,2020-07-10
AUSTIN,TX,78726,11521 SWEET BASIL CT,641238.0,4,2.0,2787.0,30.441188,-97.830088,657000.0,2022-09-06
AUSTIN,TX,78726,11600 SWEET BASIL CT,552113.0,3,2.0,2228.0,30.441941,-97.830405,402500.0,2021-11-15
AUSTIN,TX,78726,11637 SWEET BASIL CT,669661.0,4,2.0,2896.0,30.442198,-97.832088,521313.0,2020-05-15
AUSTIN,TX,78726,9420 JENARO CT,705830.0,4,2.0,3110.0,30.43166,-97.835863,685313.0,2021-04-21
AUSTIN,TX,78726,9544 AIRE LIBRE DR,713877.0,4,2.0,2704.0,30.433276,-97.83216,536750.0,2020-04-02
AUSTIN,TX,78726,9600 CORBE DR,1009848.0,5,3.0,4810.0,30.431489,-97.83126,576514.0,2020-04-24
AUSTIN,TX,78726,9606 CORBE DR,946431.0,5,4.0,3757.0,30.431718,-97.831365,685000.0,2021-08-30
AUSTIN,TX,78726,9611 AIRE LIBRE DR,917482.0,5,4.0,4098.0,30.432644,-97.831516,792500.0,2022-03-23
AUSTIN,TX,78726,9613 CORBE DR,1065461.0,5,4.0,4907.0,30.432244,-97.831216,875000.0,2021-08-03
AUSTIN,TX,78726,9616 CINNABAR TRL,950184.0,5,4.0,4298.0,30.430861,-97.825677,812500.0,2022-12-22
AUSTIN,TX,78726,9708 INDIGO BRUSH DR,806786.0,4,3.0,3990.0,30.432791,-97.829593,830500.0,2021-11-24
AUSTIN,TX,78726,9800 INDIGO BRUSH DR,854978.0,4,4.0,4223.0,30.43322,-97.829713,570000.0,2020-11-20
AUSTIN,TX,78726,9800 LAVERA DR,766421.0,4,2.0,3448.0,30.433749,-97.831017,422500.0,2020-07-28
AUSTIN,TX,78726,9942 JASMINE CREEK DR,756858.0,4,2.0,3567.0,30.436591,-97.829089,512000.0,2020-02-28
AUSTIN,TX,78726,11202 TANYA TRL,704525.0,4,2.0,3110.0,30.443004,-97.823873,683550.0,2021-03-03
AUSTIN,TX,78726,12516 VERANDAH CT,1355336.0,4,3.0,3496.0,30.42616,-97.858573,1048125.0,2022-09-27
AUSTIN,TX,78726,10016 BARBROOK DR,932980.0,4,3.0,3851.0,30.43659,-97.830675,440000.0,2020-03-17
AUSTIN,TX,78726,8108 RED BIRD CT,964368.0,4,3.0,4170.0,30.424428,-97.862419,562000.0,2020-11-17
AUSTIN,TX,78726,11109 COMISO PALA PATH,730534.0,4,2.0,3338.0,30.434584,-97.828379,500000.0,2021-09-21
AUSTIN,TX,78726,11210 CONCHOS TRL,1571667.0,4,3.0,4694.0,30.445135,-97.822271,907750.0,2023-06-08
AUSTIN,TX,78726,11307 NUTWOOD CV,798516.0,5,3.0,3235.0,30.442598,-97.826209,551250.0,2020-01-30
AUSTIN,TX,78726,10325 CHESTNUT RIDGE RD,837970.0,3,3.0,3808.0,30.433371,-97.818588,510000.0,2020-05-28
AUSTIN,TX,78726,11029 RIO VISTA DR,664862.0,3,2.0,3024.0,30.43514,-97.825516,501750.0,2021-09-01
AUSTIN,TX,78726,11200 APPLETREE LN,589450.0,4,2.0,2695.0,30.439582,-97.825169,517500.0,2020-04-24
AUSTIN,TX,78726,11211 APPLETREE LN,689899.0,4,2.0,2694.0,30.439865,-97.825824,670000.0,2021-05-17
AUSTIN,TX,78726,11505 ANTLER LN,1288974.0,3,3.0,5257.0,30.451218,-97.821327,462500.0,2020-11-23
AUSTIN,TX,78726,9808 NANDINA CV,961547.0,4,3.0,4077.0,30.433903,-97.828527,1007000.0,2021-07-16
AUSTIN,TX,78726,7948 CASTLE PEAKE TRL,841903.0,5,3.0,3609.0,30.423337,-97.862213,801250.0,2022-06-23
AUSTIN,TX,78726,8021 TAHOE PARKE CIR,996893.0,5,4.0,4454.0,30.421101,-97.857003,862500.0,2023-04-28
AUSTIN,TX,78726,8007 CARIBOU PARKE CV,732725.0,3,2.0,3426.0,30.419115,-97.857783,318750.0,2022-12-02
AUSTIN,TX,78726,10809 YORKTOWN TRL,849374.0,5,2.0,4415.0,30.434453,-97.821846,965404.0,2021-08-09
AUSTIN,TX,78726,10906 YORKTOWN TRL,637220.0,4,2.0,2670.0,30.436045,-97.82209,487500.0,2021-05-18
AUSTIN,TX,78726,11150 RIO VISTA DR,672557.0,4,2.0,3266.0,30.436148,-97.827567,475000.0,2020-09-18
AUSTIN,TX,78726,10602 LYNNCREST CV,852437.0,5,3.0,3557.0,30.44068,-97.822084,500000.0,2021-10-15
AUSTIN,TX,78726,10505 FOUNDATION RD,1441171.0,3,3.0,4086.0,30.443512,-97.830427,1125000.0,2021-06-18
AUSTIN,TX,78726,10803 CATSKILL TRL,1058435.0,4,2.0,3632.0,30.44415,-97.81593,505000.0,2020-06-04
AUSTIN,TX,78726,10906 CONCHOS TRL,1327250.0,4,4.0,4359.0,30.44193,-97.81869,1250000.0,2023-07-12
AUSTIN,TX,78726,10412 TULAROSA PASS,1013106.0,5,4.0,4729.0,30.429436,-97.818505,637500.0,2020-09-17
AUSTIN,TX,78726,8019 DAVIS MOUNTAIN PASS,628584.0,4,2.0,2321.0,30.422253,-97.8608,736250.0,2022-07-21
AUSTIN,TX,78726,8021 DAVIS MOUNTAIN PASS,616367.0,3,2.0,3161.0,30.422382,-97.860686,660000.0,2021-11-03
AUSTIN,TX,78726,11201 ZIMMERMAN LN,770136.0,4,2.0,2984.0,30.408835,-97.844806,604688.0,2023-07-13
AUSTIN,TX,78726,11133 ZIMMERMAN LN,963479.0,4,3.0,3446.0,30.408634,-97.844391,589000.0,2020-07-23
AUSTIN,TX,78726,10421 TULAROSA PASS,820000.0,4,2.0,4273.0,30.429938,-97.817998,820000.0,2023-01-31
AUSTIN,TX,78726,12104 TERRAZA CIR # TH25,586095.0,3,2.0,2780.0,30.42978,-97.844199,346000.0,2020-06-29
AUSTIN,TX,78726,12120 TERRAZA CIR # TH21,573340.0,3,2.0,2649.0,30.42978,-97.844199,546600.0,2022-02-10
AUSTIN,TX,78726,12116 TERRAZA CIR # TH22,581696.0,3,2.0,2722.0,30.42978,-97.844199,387000.0,2021-06-16
AUSTIN,TX,78726,12008 TERRAZA CIR # TH31,581696.0,3,2.0,2722.0,30.42978,-97.844199,552188.0,2021-06-22
AUSTIN,TX,78726,12220 TERRAZA CIR # TH13,568176.0,3,2.0,2649.0,30.42978,-97.844199,551243.0,2022-09-20
AUSTIN,TX,78726,12200 TERRAZA CIR # TH18,581696.0,3,2.0,2722.0,30.42978,-97.844199,351563.0,2021-04-09
AUSTIN,TX,78726,11009 FOUNDATION RD,2511680.0,4,5.0,7586.0,30.44943,-97.827994,1823729.0,2020-02-28
AUSTIN,TX,78726,12112 TERRAZA CIR # TH23,534849.0,3,2.0,2623.0,30.42978,-97.844199,430469.0,2020-09-25
AUSTIN,TX,78726,11913 TERRAZA CIR,490166.0,3,2.0,2219.0,30.42978,-97.844199,348750.0,2020-05-22
AUSTIN,TX,78726,11905 TERRAZA CIR # TH43,546481.0,4,2.0,2538.0,30.42978,-97.844199,370000.0,2020-11-16
AUSTIN,TX,78726,11901 TERRAZA CIR,583200.0,3,2.0,2861.0,30.42978,-97.844199,112500.0,2020-09-01
AUSTIN,TX,78726,11813 TERRAZA CIR,465803.0,3,2.0,2052.0,30.42978,-97.844199,330000.0,2021-02-26
AUSTIN,TX,78726,12316 TERRAZA CIR # TH6,535225.0,3,2.0,2724.0,30.42978,-97.844199,320397.0,2020-04-06
AUSTIN,TX,78726,12332 TERRAZA CIR,631453.0,3,2.0,2722.0,30.42978,-97.844199,495000.0,2021-05-07
